"data";"diga_id";"diga_nome";"invaso_capacita_mln_m3"
"2008-09-01";"11";"LEONE";"0.60"
"2008-10-01";"11";"LEONE";"0.57"
"2008-10-31";"11";"LEONE";"0.60"
"2008-11-30";"11";"LEONE";"0.65"
"2008-12-31";"11";"LEONE";"1.08"
"2009-01-31";"11";"LEONE";"3.91"
"2009-02-28";"11";"LEONE";"3.88"
"2009-04-01";"11";"LEONE";"4.21"
"2009-05-01";"11";"LEONE";"4.19"
"2009-06-01";"11";"LEONE";"4.06"
"2009-07-01";"11";"LEONE";"3.98"
"2009-08-01";"11";"LEONE";"3.86"
"2009-09-01";"11";"LEONE";"3.75"
"2009-10-01";"11";"LEONE";"3.79"
"2009-10-31";"11";"LEONE";"3.86"
"2009-11-30";"11";"LEONE";"3.49"
"2009-12-31";"11";"LEONE";"3.88"
"2010-01-31";"11";"LEONE";"4.19"
"2010-02-28";"11";"LEONE";"4.19"
"2010-04-01";"11";"LEONE";"4.19"
"2010-05-01";"11";"LEONE";"4.19"
"2010-06-01";"11";"LEONE";"4.19"
"2010-07-01";"11";"LEONE";"4.12"
"2010-08-01";"11";"LEONE";"4.00"
"2010-09-01";"11";"LEONE";"3.85"
"2010-10-01";"11";"LEONE";"3.69"
"2010-10-31";"11";"LEONE";"3.60"
"2010-11-30";"11";"LEONE";"3.51"
"2010-12-31";"11";"LEONE";"3.44"
"2011-01-31";"11";"LEONE";"3.57"
"2011-02-28";"11";"LEONE";"3.94"
"2011-04-01";"11";"LEONE";"3.71"
"2011-05-01";"11";"LEONE";"3.47"
"2011-06-01";"11";"LEONE";"3.41"
"2011-07-01";"11";"LEONE";"3.31"
"2011-08-01";"11";"LEONE";"3.23"
"2011-09-01";"11";"LEONE";"3.15"
"2011-10-01";"11";"LEONE";"3.12"
"2011-10-31";"11";"LEONE";"3.17"
"2011-11-30";"11";"LEONE";"3.28"
"2011-12-31";"11";"LEONE";"3.69"
"2012-01-31";"11";"LEONE";"3.67"
"2012-02-29";"11";"LEONE";"3.87"
"2012-04-01";"11";"LEONE";"3.80"
"2012-05-01";"11";"LEONE";"4.19"
"2012-06-01";"11";"LEONE";"3.97"
"2012-07-01";"11";"LEONE";"3.73"
"2012-08-01";"11";"LEONE";"3.58"
"2012-09-01";"11";"LEONE";"3.50"
"2012-10-01";"11";"LEONE";"3.40"
"2012-10-31";"11";"LEONE";"3.42"
"2012-11-30";"11";"LEONE";"3.41"
"2012-12-31";"11";"LEONE";"3.54"
"2013-01-31";"11";"LEONE";"3.88"
"2013-02-28";"11";"LEONE";"4.19"
"2013-04-01";"11";"LEONE";"4.20"
"2013-05-01";"11";"LEONE";"4.14"
"2013-06-01";"11";"LEONE";"4.04"
"2013-07-01";"11";"LEONE";"3.69"
"2013-08-01";"11";"LEONE";"3.50"
"2013-09-01";"11";"LEONE";"3.07"
"2013-10-01";"11";"LEONE";"2.77"
"2013-10-31";"11";"LEONE";"2.61"
"2013-11-30";"11";"LEONE";"2.86"
"2013-12-31";"11";"LEONE";"3.65"
"2014-01-31";"11";"LEONE";"3.86"
"2014-02-28";"11";"LEONE";"3.53"
"2014-04-01";"11";"LEONE";"4.19"
"2014-05-01";"11";"LEONE";"4.19"
"2014-06-01";"11";"LEONE";"3.98"
"2014-07-01";"11";"LEONE";"3.58"
"2014-08-01";"11";"LEONE";"3.16"
"2014-09-01";"11";"LEONE";"2.74"
"2014-10-01";"11";"LEONE";"2.35"
"2014-10-31";"11";"LEONE";"1.99"
"2014-11-30";"11";"LEONE";"1.77"
"2014-12-31";"11";"LEONE";"1.70"
"2015-01-31";"11";"LEONE";"3.92"
"2015-02-28";"11";"LEONE";"4.20"
"2015-04-01";"11";"LEONE";"4.19"
"2015-05-01";"11";"LEONE";"4.19"
"2015-06-01";"11";"LEONE";"4.18"
"2015-07-01";"11";"LEONE";"4.10"
"2015-08-01";"11";"LEONE";"4.03"
"2015-09-01";"11";"LEONE";"3.96"
"2015-10-01";"11";"LEONE";"3.92"
"2015-10-31";"11";"LEONE";"3.72"
"2015-11-30";"11";"LEONE";"3.82"
"2015-12-31";"11";"LEONE";"3.46"
"2016-01-31";"11";"LEONE";"3.59"
"2016-02-29";"11";"LEONE";"3.67"
"2016-04-01";"11";"LEONE";"3.77"
"2016-05-01";"11";"LEONE";"3.35"
"2016-06-01";"11";"LEONE";"3.15"
"2016-07-01";"11";"LEONE";"2.87"
"2016-08-01";"11";"LEONE";"2.51"
"2016-09-01";"11";"LEONE";"2.09"
"2016-10-01";"11";"LEONE";"1.68"
"2016-10-31";"11";"LEONE";"1.26"
"2016-11-30";"11";"LEONE";"2.39"
"2016-12-31";"11";"LEONE";"2.45"
"2017-01-31";"11";"LEONE";"3.90"
"2017-02-28";"11";"LEONE";"3.59"
"2017-04-01";"11";"LEONE";"3.28"
"2017-05-01";"11";"LEONE";"3.30"
"2017-06-01";"11";"LEONE";"2.94"
"2017-07-01";"11";"LEONE";"2.57"
"2017-08-01";"11";"LEONE";"2.11"
"2017-09-01";"11";"LEONE";"1.62"
"2017-10-01";"11";"LEONE";"1.18"
"2017-10-31";"11";"LEONE";"0.88"
"2017-11-30";"11";"LEONE";"0.80"
"2017-12-31";"11";"LEONE";"0.95"
"2018-01-31";"11";"LEONE";"1.52"
"2018-02-28";"11";"LEONE";"3.92"
"2018-04-01";"11";"LEONE";"3.63"
"2018-05-01";"11";"LEONE";"3.05"
"2018-06-01";"11";"LEONE";"2.72"
"2018-07-01";"11";"LEONE";"2.15"
"2018-08-01";"11";"LEONE";"1.66"
"2018-09-01";"11";"LEONE";"1.33"
"2018-10-01";"11";"LEONE";"0.83"
"2018-10-31";"11";"LEONE";"1.12"
"2018-11-30";"11";"LEONE";"3.84"
"2018-12-31";"11";"LEONE";"3.79"
"2019-01-31";"11";"LEONE";"4.20"
"2019-02-28";"11";"LEONE";"4.19"
"2019-04-01";"11";"LEONE";"4.20"
"2019-05-01";"11";"LEONE";"4.20"
"2019-06-01";"11";"LEONE";"4.20"
"2019-07-01";"11";"LEONE";"3.53"
"2019-08-01";"11";"LEONE";"3.50"
"2019-09-01";"11";"LEONE";"3.41"
"2019-10-01";"11";"LEONE";"3.37"
"2019-10-31";"11";"LEONE";"3.35"
"2019-11-30";"11";"LEONE";"3.87"
"2019-12-31";"11";"LEONE";"3.90"
"2020-01-31";"11";"LEONE";"3.41"
"2020-02-29";"11";"LEONE";"3.32"
"2020-04-01";"11";"LEONE";"3.75"
"2020-05-01";"11";"LEONE";"3.41"
"2020-06-01";"11";"LEONE";"3.30"
"2020-07-01";"11";"LEONE";"3.22"
"2020-08-01";"11";"LEONE";"3.09"
"2020-09-01";"11";"LEONE";"2.74"
"2020-10-01";"11";"LEONE";"2.50"
"2020-10-31";"11";"LEONE";"2.19"
"2020-11-30";"11";"LEONE";"1.89"
"2020-12-31";"11";"LEONE";"2.54"
"2021-01-31";"11";"LEONE";"3.47"
"2021-02-28";"11";"LEONE";"3.55"
"2021-04-01";"11";"LEONE";"3.46"
"2021-05-01";"11";"LEONE";"3.10"
"2006-12-31";"12";"M. FRANCESE (GARCIA)";"44.54"
"2007-01-31";"12";"M. FRANCESE (GARCIA)";"43.62"
"2007-02-28";"12";"M. FRANCESE (GARCIA)";"43.38"
"2007-04-01";"12";"M. FRANCESE (GARCIA)";"53.78"
"2007-05-01";"12";"M. FRANCESE (GARCIA)";"60.74"
"2007-06-01";"12";"M. FRANCESE (GARCIA)";"60.44"
"2007-07-01";"12";"M. FRANCESE (GARCIA)";"58.85"
"2007-08-01";"12";"M. FRANCESE (GARCIA)";"53.62"
"2007-09-01";"12";"M. FRANCESE (GARCIA)";"47.00"
"2007-10-01";"12";"M. FRANCESE (GARCIA)";"43.35"
"2007-10-31";"12";"M. FRANCESE (GARCIA)";"42.02"
"2007-11-30";"12";"M. FRANCESE (GARCIA)";"42.94"
"2007-12-31";"12";"M. FRANCESE (GARCIA)";"47.63"
"2008-01-31";"12";"M. FRANCESE (GARCIA)";"49.03"
"2008-02-29";"12";"M. FRANCESE (GARCIA)";"48.93"
"2008-04-01";"12";"M. FRANCESE (GARCIA)";"55.90"
"2008-05-01";"12";"M. FRANCESE (GARCIA)";"56.74"
"2008-06-01";"12";"M. FRANCESE (GARCIA)";"55.42"
"2008-07-01";"12";"M. FRANCESE (GARCIA)";"52.41"
"2008-08-01";"12";"M. FRANCESE (GARCIA)";"46.24"
"2008-09-01";"12";"M. FRANCESE (GARCIA)";"38.44"
"2008-10-01";"12";"M. FRANCESE (GARCIA)";"34.05"
"2008-10-31";"12";"M. FRANCESE (GARCIA)";"31.47"
"2008-11-30";"12";"M. FRANCESE (GARCIA)";"30.35"
"2008-12-31";"12";"M. FRANCESE (GARCIA)";"30.06"
"2009-01-31";"12";"M. FRANCESE (GARCIA)";"52.12"
"2009-02-28";"12";"M. FRANCESE (GARCIA)";"63.21"
"2009-04-01";"12";"M. FRANCESE (GARCIA)";"63.85"
"2009-05-01";"12";"M. FRANCESE (GARCIA)";"64.31"
"2009-06-01";"12";"M. FRANCESE (GARCIA)";"65.77"
"2009-07-01";"12";"M. FRANCESE (GARCIA)";"65.23"
"2009-08-01";"12";"M. FRANCESE (GARCIA)";"60.35"
"2009-09-01";"12";"M. FRANCESE (GARCIA)";"53.42"
"2009-10-01";"12";"M. FRANCESE (GARCIA)";"51.15"
"2009-10-31";"12";"M. FRANCESE (GARCIA)";"56.54"
"2009-11-30";"12";"M. FRANCESE (GARCIA)";"58.59"
"2009-12-31";"12";"M. FRANCESE (GARCIA)";"66.83"
"2010-01-31";"12";"M. FRANCESE (GARCIA)";"63.76"
"2010-02-28";"12";"M. FRANCESE (GARCIA)";"61.92"
"2010-04-01";"12";"M. FRANCESE (GARCIA)";"63.57"
"2010-05-01";"12";"M. FRANCESE (GARCIA)";"63.57"
"2010-06-01";"12";"M. FRANCESE (GARCIA)";"64.35"
"2010-07-01";"12";"M. FRANCESE (GARCIA)";"62.47"
"2010-08-01";"12";"M. FRANCESE (GARCIA)";"56.02"
"2010-09-01";"12";"M. FRANCESE (GARCIA)";"49.38"
"2010-10-01";"12";"M. FRANCESE (GARCIA)";"46.92"
"2010-10-31";"12";"M. FRANCESE (GARCIA)";"47.29"
"2010-11-30";"12";"M. FRANCESE (GARCIA)";"47.87"
"2010-12-31";"12";"M. FRANCESE (GARCIA)";"47.97"
"2011-01-31";"12";"M. FRANCESE (GARCIA)";"49.60"
"2011-02-28";"12";"M. FRANCESE (GARCIA)";"59.53"
"2011-04-01";"12";"M. FRANCESE (GARCIA)";"63.57"
"2011-05-01";"12";"M. FRANCESE (GARCIA)";"62.56"
"2011-06-01";"12";"M. FRANCESE (GARCIA)";"62.42"
"2011-07-01";"12";"M. FRANCESE (GARCIA)";"58.59"
"2011-08-01";"12";"M. FRANCESE (GARCIA)";"50.72"
"2011-09-01";"12";"M. FRANCESE (GARCIA)";"42.50"
"2011-10-01";"12";"M. FRANCESE (GARCIA)";"37.61"
"2011-10-31";"12";"M. FRANCESE (GARCIA)";"36.53"
"2011-11-30";"12";"M. FRANCESE (GARCIA)";"35.97"
"2011-12-31";"12";"M. FRANCESE (GARCIA)";"37.00"
"2012-01-31";"12";"M. FRANCESE (GARCIA)";"40.13"
"2012-02-29";"12";"M. FRANCESE (GARCIA)";"57.38"
"2012-04-01";"12";"M. FRANCESE (GARCIA)";"63.76"
"2012-05-01";"12";"M. FRANCESE (GARCIA)";"63.80"
"2012-06-01";"12";"M. FRANCESE (GARCIA)";"62.70"
"2012-07-01";"12";"M. FRANCESE (GARCIA)";"60.65"
"2012-08-01";"12";"M. FRANCESE (GARCIA)";"51.65"
"2012-09-01";"12";"M. FRANCESE (GARCIA)";"43.69"
"2012-10-01";"12";"M. FRANCESE (GARCIA)";"38.87"
"2012-10-31";"12";"M. FRANCESE (GARCIA)";"35.88"
"2012-11-30";"12";"M. FRANCESE (GARCIA)";"35.14"
"2012-12-31";"12";"M. FRANCESE (GARCIA)";"36.53"
"2013-01-31";"12";"M. FRANCESE (GARCIA)";"58.29"
"2013-02-28";"12";"M. FRANCESE (GARCIA)";"65.00"
"2013-04-01";"12";"M. FRANCESE (GARCIA)";"62.42"
"2013-05-01";"12";"M. FRANCESE (GARCIA)";"59.36"
"2013-06-01";"12";"M. FRANCESE (GARCIA)";"59.36"
"2013-07-01";"12";"M. FRANCESE (GARCIA)";"57.99"
"2013-08-01";"12";"M. FRANCESE (GARCIA)";"50.61"
"2013-09-01";"12";"M. FRANCESE (GARCIA)";"44.57"
"2013-10-01";"12";"M. FRANCESE (GARCIA)";"43.77"
"2013-10-31";"12";"M. FRANCESE (GARCIA)";"43.42"
"2013-11-30";"12";"M. FRANCESE (GARCIA)";"44.13"
"2013-12-31";"12";"M. FRANCESE (GARCIA)";"46.65"
"2014-01-31";"12";"M. FRANCESE (GARCIA)";"60.78"
"2014-02-28";"12";"M. FRANCESE (GARCIA)";"57.04"
"2014-04-01";"12";"M. FRANCESE (GARCIA)";"64.72"
"2014-05-01";"12";"M. FRANCESE (GARCIA)";"59.53"
"2014-06-01";"12";"M. FRANCESE (GARCIA)";"60.52"
"2014-07-01";"12";"M. FRANCESE (GARCIA)";"59.66"
"2014-08-01";"12";"M. FRANCESE (GARCIA)";"53.42"
"2014-09-01";"12";"M. FRANCESE (GARCIA)";"44.51"
"2014-10-01";"12";"M. FRANCESE (GARCIA)";"38.36"
"2014-10-31";"12";"M. FRANCESE (GARCIA)";"34.08"
"2014-11-30";"12";"M. FRANCESE (GARCIA)";"32.87"
"2014-12-31";"12";"M. FRANCESE (GARCIA)";"31.93"
"2015-01-31";"12";"M. FRANCESE (GARCIA)";"38.22"
"2015-02-28";"12";"M. FRANCESE (GARCIA)";"70.84"
"2015-04-01";"12";"M. FRANCESE (GARCIA)";"60.26"
"2015-05-01";"12";"M. FRANCESE (GARCIA)";"60.39"
"2015-06-01";"12";"M. FRANCESE (GARCIA)";"60.74"
"2015-07-01";"12";"M. FRANCESE (GARCIA)";"57.90"
"2015-08-01";"12";"M. FRANCESE (GARCIA)";"51.11"
"2015-09-01";"12";"M. FRANCESE (GARCIA)";"45.39"
"2015-10-01";"12";"M. FRANCESE (GARCIA)";"42.50"
"2015-10-31";"12";"M. FRANCESE (GARCIA)";"50.72"
"2015-11-30";"12";"M. FRANCESE (GARCIA)";"60.14"
"2015-12-31";"12";"M. FRANCESE (GARCIA)";"61.05"
"2016-01-31";"12";"M. FRANCESE (GARCIA)";"56.54"
"2016-02-29";"12";"M. FRANCESE (GARCIA)";"61.05"
"2016-04-01";"12";"M. FRANCESE (GARCIA)";"59.88"
"2016-05-01";"12";"M. FRANCESE (GARCIA)";"61.51"
"2016-06-01";"12";"M. FRANCESE (GARCIA)";"61.18"
"2016-07-01";"12";"M. FRANCESE (GARCIA)";"58.72"
"2016-08-01";"12";"M. FRANCESE (GARCIA)";"51.66"
"2016-09-01";"12";"M. FRANCESE (GARCIA)";"44.95"
"2016-10-01";"12";"M. FRANCESE (GARCIA)";"40.48"
"2016-10-31";"12";"M. FRANCESE (GARCIA)";"37.86"
"2016-11-30";"12";"M. FRANCESE (GARCIA)";"36.35"
"2016-12-31";"12";"M. FRANCESE (GARCIA)";"34.92"
"2017-01-31";"12";"M. FRANCESE (GARCIA)";"47.47"
"2017-02-28";"12";"M. FRANCESE (GARCIA)";"60.18"
"2017-04-01";"12";"M. FRANCESE (GARCIA)";"61.09"
"2017-05-01";"12";"M. FRANCESE (GARCIA)";"60.10"
"2017-06-01";"12";"M. FRANCESE (GARCIA)";"57.90"
"2017-07-01";"12";"M. FRANCESE (GARCIA)";"52.70"
"2017-08-01";"12";"M. FRANCESE (GARCIA)";"44.31"
"2017-09-01";"12";"M. FRANCESE (GARCIA)";"34.78"
"2017-10-01";"12";"M. FRANCESE (GARCIA)";"29.86"
"2017-10-31";"12";"M. FRANCESE (GARCIA)";"25.91"
"2017-11-30";"12";"M. FRANCESE (GARCIA)";"24.49"
"2017-12-31";"12";"M. FRANCESE (GARCIA)";"23.50"
"2018-01-31";"12";"M. FRANCESE (GARCIA)";"23.17"
"2018-02-28";"12";"M. FRANCESE (GARCIA)";"47.64"
"2018-04-01";"12";"M. FRANCESE (GARCIA)";"61.37"
"2018-05-01";"12";"M. FRANCESE (GARCIA)";"64.40"
"2018-06-01";"12";"M. FRANCESE (GARCIA)";"63.58"
"2018-07-01";"12";"M. FRANCESE (GARCIA)";"62.56"
"2018-08-01";"12";"M. FRANCESE (GARCIA)";"54.70"
"2018-09-01";"12";"M. FRANCESE (GARCIA)";"48.93"
"2018-10-01";"12";"M. FRANCESE (GARCIA)";"44.88"
"2018-10-31";"12";"M. FRANCESE (GARCIA)";"44.24"
"2018-11-30";"12";"M. FRANCESE (GARCIA)";"61.55"
"2018-12-31";"12";"M. FRANCESE (GARCIA)";"57.26"
"2019-01-31";"12";"M. FRANCESE (GARCIA)";"62.93"
"2019-02-28";"12";"M. FRANCESE (GARCIA)";"59.71"
"2019-04-01";"12";"M. FRANCESE (GARCIA)";"61.00"
"2019-05-01";"12";"M. FRANCESE (GARCIA)";"61.51"
"2019-06-01";"12";"M. FRANCESE (GARCIA)";"61.28"
"2019-07-01";"12";"M. FRANCESE (GARCIA)";"58.20"
"2019-08-01";"12";"M. FRANCESE (GARCIA)";"49.96"
"2019-09-01";"12";"M. FRANCESE (GARCIA)";"42.23"
"2019-10-01";"12";"M. FRANCESE (GARCIA)";"37.18"
"2019-10-31";"12";"M. FRANCESE (GARCIA)";"34.00"
"2019-11-30";"12";"M. FRANCESE (GARCIA)";"36.06"
"2019-12-31";"12";"M. FRANCESE (GARCIA)";"43.56"
"2020-01-31";"12";"M. FRANCESE (GARCIA)";"44.31"
"2020-02-29";"12";"M. FRANCESE (GARCIA)";"43.93"
"2020-04-01";"12";"M. FRANCESE (GARCIA)";"48.35"
"2020-05-01";"12";"M. FRANCESE (GARCIA)";"48.93"
"2020-06-01";"12";"M. FRANCESE (GARCIA)";"47.60"
"2020-07-01";"12";"M. FRANCESE (GARCIA)";"45.50"
"2020-08-01";"12";"M. FRANCESE (GARCIA)";"37.43"
"2020-09-01";"12";"M. FRANCESE (GARCIA)";"29.36"
"2020-10-01";"12";"M. FRANCESE (GARCIA)";"24.31"
"2020-10-31";"12";"M. FRANCESE (GARCIA)";"20.62"
"2020-11-30";"12";"M. FRANCESE (GARCIA)";"20.00"
"2020-12-31";"12";"M. FRANCESE (GARCIA)";"35.01"
"2021-01-31";"12";"M. FRANCESE (GARCIA)";"47.23"
"2021-02-28";"12";"M. FRANCESE (GARCIA)";"59.62"
"2021-04-01";"12";"M. FRANCESE (GARCIA)";"63.81"
"2021-05-01";"12";"M. FRANCESE (GARCIA)";"62.29"
"2006-12-31";"13";"NICOLETTI";"14.08"
"2007-01-31";"13";"NICOLETTI";"14.00"
"2007-02-28";"13";"NICOLETTI";"13.63"
"2007-04-01";"13";"NICOLETTI";"14.43"
"2007-05-01";"13";"NICOLETTI";"15.04"
"2007-06-01";"13";"NICOLETTI";"14.81"
"2007-07-01";"13";"NICOLETTI";"14.46"
"2007-08-01";"13";"NICOLETTI";"14.00"
"2007-09-01";"13";"NICOLETTI";"13.59"
"2007-10-01";"13";"NICOLETTI";"13.32"
"2007-10-31";"13";"NICOLETTI";"13.20"
"2007-11-30";"13";"NICOLETTI";"13.24"
"2007-12-31";"13";"NICOLETTI";"13.38"
"2008-01-31";"13";"NICOLETTI";"13.58"
"2008-02-29";"13";"NICOLETTI";"13.46"
"2008-04-01";"13";"NICOLETTI";"13.51"
"2008-05-01";"13";"NICOLETTI";"13.37"
"2008-06-01";"13";"NICOLETTI";"13.15"
"2008-07-01";"13";"NICOLETTI";"12.81"
"2008-08-01";"13";"NICOLETTI";"12.38"
"2008-09-01";"13";"NICOLETTI";"11.99"
"2008-10-01";"13";"NICOLETTI";"11.73"
"2008-10-31";"13";"NICOLETTI";"11.78"
"2008-11-30";"13";"NICOLETTI";"11.81"
"2008-12-31";"13";"NICOLETTI";"15.11"
"2009-01-31";"13";"NICOLETTI";"16.30"
"2009-02-28";"13";"NICOLETTI";"16.29"
"2009-04-01";"13";"NICOLETTI";"16.38"
"2009-05-01";"13";"NICOLETTI";"17.00"
"2009-06-01";"13";"NICOLETTI";"16.57"
"2009-07-01";"13";"NICOLETTI";"16.12"
"2009-08-01";"13";"NICOLETTI";"15.61"
"2009-09-01";"13";"NICOLETTI";"15.12"
"2009-10-01";"13";"NICOLETTI";"15.16"
"2009-10-31";"13";"NICOLETTI";"15.27"
"2009-11-30";"13";"NICOLETTI";"15.10"
"2009-12-31";"13";"NICOLETTI";"17.06"
"2010-01-31";"13";"NICOLETTI";"16.42"
"2010-02-28";"13";"NICOLETTI";"16.06"
"2010-04-01";"13";"NICOLETTI";"16.18"
"2010-05-01";"13";"NICOLETTI";"16.09"
"2010-06-01";"13";"NICOLETTI";"15.80"
"2010-07-01";"13";"NICOLETTI";"15.34"
"2010-08-01";"13";"NICOLETTI";"14.84"
"2010-09-01";"13";"NICOLETTI";"14.34"
"2010-10-01";"13";"NICOLETTI";"14.05"
"2010-10-31";"13";"NICOLETTI";"14.00"
"2010-11-30";"13";"NICOLETTI";"13.89"
"2010-12-31";"13";"NICOLETTI";"13.80"
"2011-01-31";"13";"NICOLETTI";"14.24"
"2011-02-28";"13";"NICOLETTI";"14.16"
"2011-04-01";"13";"NICOLETTI";"15.27"
"2011-05-01";"13";"NICOLETTI";"15.16"
"2011-06-01";"13";"NICOLETTI";"15.10"
"2011-07-01";"13";"NICOLETTI";"14.72"
"2011-08-01";"13";"NICOLETTI";"14.16"
"2011-09-01";"13";"NICOLETTI";"13.73"
"2011-10-01";"13";"NICOLETTI";"13.41"
"2011-10-31";"13";"NICOLETTI";"13.37"
"2011-11-30";"13";"NICOLETTI";"13.34"
"2011-12-31";"13";"NICOLETTI";"13.32"
"2012-01-31";"13";"NICOLETTI";"13.60"
"2012-02-29";"13";"NICOLETTI";"15.47"
"2012-04-01";"13";"NICOLETTI";"15.88"
"2012-05-01";"13";"NICOLETTI";"15.70"
"2012-06-01";"13";"NICOLETTI";"15.28"
"2012-07-01";"13";"NICOLETTI";"14.77"
"2012-08-01";"13";"NICOLETTI";"14.13"
"2012-09-01";"13";"NICOLETTI";"13.55"
"2012-10-01";"13";"NICOLETTI";"13.16"
"2012-10-31";"13";"NICOLETTI";"12.73"
"2012-11-30";"13";"NICOLETTI";"12.52"
"2012-12-31";"13";"NICOLETTI";"12.32"
"2013-01-31";"13";"NICOLETTI";"12.30"
"2013-02-28";"13";"NICOLETTI";"12.22"
"2013-04-01";"13";"NICOLETTI";"13.35"
"2013-05-01";"13";"NICOLETTI";"13.16"
"2013-06-01";"13";"NICOLETTI";"12.76"
"2013-07-01";"13";"NICOLETTI";"12.28"
"2013-08-01";"13";"NICOLETTI";"11.82"
"2013-09-01";"13";"NICOLETTI";"11.52"
"2013-10-01";"13";"NICOLETTI";"11.37"
"2013-10-31";"13";"NICOLETTI";"11.19"
"2013-11-30";"13";"NICOLETTI";"11.15"
"2013-12-31";"13";"NICOLETTI";"11.14"
"2014-01-31";"13";"NICOLETTI";"11.38"
"2014-02-28";"13";"NICOLETTI";"13.11"
"2014-04-01";"13";"NICOLETTI";"13.31"
"2014-05-01";"13";"NICOLETTI";"13.02"
"2014-06-01";"13";"NICOLETTI";"12.92"
"2014-07-01";"13";"NICOLETTI";"12.65"
"2014-08-01";"13";"NICOLETTI";"12.87"
"2014-09-01";"13";"NICOLETTI";"11.73"
"2014-10-01";"13";"NICOLETTI";"11.39"
"2014-10-31";"13";"NICOLETTI";"11.17"
"2014-11-30";"13";"NICOLETTI";"11.16"
"2014-12-31";"13";"NICOLETTI";"11.12"
"2015-01-31";"13";"NICOLETTI";"11.52"
"2015-02-28";"13";"NICOLETTI";"15.77"
"2015-04-01";"13";"NICOLETTI";"17.78"
"2015-05-01";"13";"NICOLETTI";"17.66"
"2015-06-01";"13";"NICOLETTI";"17.34"
"2015-07-01";"13";"NICOLETTI";"16.95"
"2015-08-01";"13";"NICOLETTI";"16.24"
"2015-09-01";"13";"NICOLETTI";"15.65"
"2015-10-01";"13";"NICOLETTI";"15.31"
"2015-10-31";"13";"NICOLETTI";"15.86"
"2015-11-30";"13";"NICOLETTI";"17.43"
"2015-12-31";"13";"NICOLETTI";"17.25"
"2016-01-31";"13";"NICOLETTI";"17.17"
"2016-02-29";"13";"NICOLETTI";"17.00"
"2016-04-01";"13";"NICOLETTI";"17.08"
"2016-05-01";"13";"NICOLETTI";"16.90"
"2016-06-01";"13";"NICOLETTI";"16.60"
"2016-07-01";"13";"NICOLETTI";"16.22"
"2016-08-01";"13";"NICOLETTI";"15.56"
"2016-09-01";"13";"NICOLETTI";"15.65"
"2016-10-01";"13";"NICOLETTI";"14.83"
"2016-10-31";"13";"NICOLETTI";"14.62"
"2016-11-30";"13";"NICOLETTI";"14.42"
"2016-12-31";"13";"NICOLETTI";"14.39"
"2017-01-31";"13";"NICOLETTI";"15.74"
"2017-02-28";"13";"NICOLETTI";"16.57"
"2017-04-01";"13";"NICOLETTI";"16.58"
"2017-05-01";"13";"NICOLETTI";"16.37"
"2017-06-01";"13";"NICOLETTI";"15.95"
"2017-07-01";"13";"NICOLETTI";"15.40"
"2017-08-01";"13";"NICOLETTI";"14.72"
"2017-09-01";"13";"NICOLETTI";"14.10"
"2017-10-01";"13";"NICOLETTI";"13.73"
"2017-10-31";"13";"NICOLETTI";"13.43"
"2017-11-30";"13";"NICOLETTI";"13.24"
"2017-12-31";"13";"NICOLETTI";"13.06"
"2018-01-31";"13";"NICOLETTI";"12.90"
"2018-02-28";"13";"NICOLETTI";"12.95"
"2018-04-01";"13";"NICOLETTI";"12.98"
"2018-05-01";"13";"NICOLETTI";"12.80"
"2018-06-01";"13";"NICOLETTI";"9.02"
"2018-07-01";"13";"NICOLETTI";"6.29"
"2018-08-01";"13";"NICOLETTI";"5.94"
"2018-09-01";"13";"NICOLETTI";"6.27"
"2018-10-01";"13";"NICOLETTI";"5.96"
"2018-10-31";"13";"NICOLETTI";"6.68"
"2018-11-30";"13";"NICOLETTI";"7.65"
"2018-12-31";"13";"NICOLETTI";"7.39"
"2019-01-31";"13";"NICOLETTI";"8.60"
"2019-02-28";"13";"NICOLETTI";"8.79"
"2019-04-01";"13";"NICOLETTI";"8.54"
"2019-05-01";"13";"NICOLETTI";"8.40"
"2019-06-01";"13";"NICOLETTI";"8.11"
"2019-07-01";"13";"NICOLETTI";"7.63"
"2019-08-01";"13";"NICOLETTI";"7.11"
"2019-09-01";"13";"NICOLETTI";"6.78"
"2019-10-01";"13";"NICOLETTI";"6.82"
"2019-10-31";"13";"NICOLETTI";"6.62"
"2019-11-30";"13";"NICOLETTI";"9.64"
"2019-12-31";"13";"NICOLETTI";"9.72"
"2020-01-31";"13";"NICOLETTI";"9.61"
"2020-02-29";"13";"NICOLETTI";"9.47"
"2020-04-01";"13";"NICOLETTI";"9.66"
"2020-05-01";"13";"NICOLETTI";"9.51"
"2020-06-01";"13";"NICOLETTI";"9.08"
"2020-07-01";"13";"NICOLETTI";"8.64"
"2020-08-01";"13";"NICOLETTI";"7.98"
"2020-09-01";"13";"NICOLETTI";"7.40"
"2020-10-01";"13";"NICOLETTI";"7.15"
"2020-10-31";"13";"NICOLETTI";"6.82"
"2020-11-30";"13";"NICOLETTI";"6.69"
"2020-12-31";"13";"NICOLETTI";"6.78"
"2021-01-31";"13";"NICOLETTI";"6.69"
"2021-02-28";"13";"NICOLETTI";"6.58"
"2021-04-01";"13";"NICOLETTI";"6.62"
"2021-05-01";"13";"NICOLETTI";"6.40"
"2006-12-31";"14";"OLIVO";"3.27"
"2007-01-31";"14";"OLIVO";"3.38"
