cod,diga,data,volume
dig-25,Santa Rosalia,2019-04-01,20.03
dig-26,Scanzano,2019-04-01,7.93
dig-28,Trinità,2019-04-01,8.91
dig-01,Àncipa,2019-03-01,22.29
dig-02,Arancio,2019-03-01,24.80
dig-03,Castello,2019-03-01,19.01
dig-04,Cimia,2019-03-01,6.50
dig-05,Comunelli,2019-03-01,0.39
dig-06,Disueri,2019-03-01,1.13
dig-07,Fanaco,2019-03-01,19.19
dig-09,Garcia (M. Francese),2019-03-01,59.71
dig-10,Gorgo Lago,2019-03-01,1.12
dig-11,Lentini,2019-03-01,87.08
dig-12,Leone,2019-03-01,4.19
dig-13,Nicoletti,2019-03-01,8.79
dig-14,Ogliastro (Don Sturzo),2019-03-01,57.10
dig-15,Olivo,2019-03-01,5.17
dig-17,Piana Degli Albanesi,2019-03-01,18.63
dig-18,Poma,2019-03-01,64.12
dig-19,Pozzillo,2019-03-01,87.31
dig-20,Prizzi,2019-03-01,7.95
dig-21,Ragoleto,2019-03-01,16.04
dig-22,Rosamarina,2019-03-01,70.48
dig-23,Rubino,2019-03-01,9.58
dig-24,San Giovanni,2019-03-01,15.90
dig-25,Santa Rosalia,2019-03-01,20.08
dig-26,Scanzano,2019-03-01,7.76
dig-28,Trinità,2019-03-01,8.73
dig-01,Àncipa,2019-02-01,23.79
dig-02,Arancio,2019-02-01,27.61
dig-03,Castello,2019-02-01,18.72
dig-04,Cimia,2019-02-01,6.71
dig-05,Comunelli,2019-02-01,0.27
dig-06,Disueri,2019-02-01,1.05
dig-07,Fanaco,2019-02-01,19.32
dig-09,Garcia (M. Francese),2019-02-01,62.93
dig-10,Gorgo Lago,2019-02-01,1.14
dig-11,Lentini,2019-02-01,72.58
dig-12,Leone,2019-02-01,4.20
dig-13,Nicoletti,2019-02-01,8.60
dig-14,Ogliastro (Don Sturzo),2019-02-01,54.53
dig-15,Olivo,2019-02-01,3.94
dig-17,Piana Degli Albanesi,2019-02-01,16.47
dig-18,Poma,2019-02-01,57.16
dig-19,Pozzillo,2019-02-01,79.89
dig-20,Prizzi,2019-02-01,7.84
dig-21,Ragoleto,2019-02-01,11.41
dig-22,Rosamarina,2019-02-01,71.83
dig-23,Rubino,2019-02-01,10.48
dig-24,San Giovanni,2019-02-01,15.96
dig-25,Santa Rosalia,2019-02-01,20.07
dig-26,Scanzano,2019-02-01,8.01
dig-28,Trinità,2019-02-01,8.27
dig-01,Àncipa,2019-01-01,20.16
dig-02,Arancio,2019-01-01,24.52
dig-03,Castello,2019-01-01,18.63
dig-04,Cimia,2019-01-01,6.55
dig-05,Comunelli,2019-01-01,0.43
dig-06,Disueri,2019-01-01,1.16
dig-07,Fanaco,2019-01-01,16.23
dig-09,Garcia (M. Francese),2019-01-01,57.26
dig-10,Gorgo Lago,2019-01-01,1.11
dig-11,Lentini,2019-01-01,74.50
dig-12,Leone,2019-01-01,3.79
dig-13,Nicoletti,2019-01-01,7.39
dig-14,Ogliastro (Don Sturzo),2019-01-01,49.84
dig-15,Olivo,2019-01-01,3.67
dig-17,Piana Degli Albanesi,2019-01-01,11.80
dig-18,Poma,2019-01-01,40.39
dig-19,Pozzillo,2019-01-01,34.87
dig-20,Prizzi,2019-01-01,7.85
dig-21,Ragoleto,2019-01-01,10.68
dig-22,Rosamarina,2019-01-01,71.79
dig-23,Rubino,2019-01-01,10.33
dig-24,San Giovanni,2019-01-01,15.92
dig-25,Santa Rosalia,2019-01-01,20.05
dig-26,Scanzano,2019-01-01,6.54
dig-28,Trinità,2019-01-01,9.32
dig-01,Àncipa,2018-12-01,13.20
dig-02,Arancio,2018-12-01,25.19
dig-03,Castello,2018-12-01,18.96
dig-04,Cimia,2018-12-01,5.80
dig-05,Comunelli,2018-12-01,0.33
dig-06,Disueri,2018-12-01,1.20
dig-07,Fanaco,2018-12-01,15.31
dig-09,Garcia (M. Francese),2018-12-01,61.55
dig-10,Gorgo Lago,2018-12-01,1.12
dig-11,Lentini,2018-12-01,76.59
dig-12,Leone,2018-12-01,3.84
dig-13,Nicoletti,2018-12-01,7.65
dig-14,Ogliastro (Don Sturzo),2018-12-01,48.65
dig-15,Olivo,2018-12-01,4.40
dig-17,Piana Degli Albanesi,2018-12-01,10.07
dig-18,Poma,2018-12-01,36.86
dig-19,Pozzillo,2018-12-01,26.16
dig-20,Prizzi,2018-12-01,7.48
dig-21,Ragoleto,2018-12-01,9.66
dig-22,Rosamarina,2018-12-01,67.18
dig-23,Rubino,2018-12-01,10.26
dig-24,San Giovanni,2018-12-01,15.56
dig-25,Santa Rosalia,2018-12-01,20.07
dig-26,Scanzano,2018-12-01,6.33
dig-28,Trinità,2018-12-01,8.48
dig-01,Àncipa,2018-11-01,9.27
dig-02,Arancio,2018-11-01,19.33
dig-03,Castello,2018-11-01,11.49
dig-04,Cimia,2018-11-01,4.97
dig-05,Comunelli,2018-11-01,0.43
dig-06,Disueri,2018-11-01,1.28
dig-07,Fanaco,2018-11-01,8.80
dig-09,Garcia (M. Francese),2018-11-01,44.24
dig-10,Gorgo Lago,2018-11-01,0.98
dig-11,Lentini,2018-11-01,79.17
dig-12,Leone,2018-11-01,1.12
dig-13,Nicoletti,2018-11-01,6.68
dig-14,Ogliastro (Don Sturzo),2018-11-01,39.86
dig-15,Olivo,2018-11-01,3.95
dig-17,Piana Degli Albanesi,2018-11-01,6.50
dig-18,Poma,2018-11-01,25.15
dig-19,Pozzillo,2018-11-01,9.81
dig-20,Prizzi,2018-11-01,4.84
dig-21,Ragoleto,2018-11-01,8.11
dig-22,Rosamarina,2018-11-01,24.05
dig-23,Rubino,2018-11-01,7.58
dig-24,San Giovanni,2018-11-01,11.02
dig-25,Santa Rosalia,2018-11-01,18.40
dig-26,Scanzano,2018-11-01,3.33
dig-28,Trinità,2018-11-01,6.08
dig-01,Àncipa,2018-10-01,10.96
dig-02,Arancio,2018-10-01,19.40
dig-03,Castello,2018-10-01,10.83
dig-04,Cimia,2018-10-01,3.50
dig-05,Comunelli,2018-10-01,0.27
dig-06,Disueri,2018-10-01,1.12
dig-07,Fanaco,2018-10-01,9.57
dig-09,Garcia (M. Francese),2018-10-01,44.88
dig-10,Gorgo Lago,2018-10-01,0.96
dig-11,Lentini,2018-10-01,76.10
dig-12,Leone,2018-10-01,0.83
dig-13,Nicoletti,2018-10-01,5.96
dig-14,Ogliastro (Don Sturzo),2018-10-01,25.22
dig-15,Olivo,2018-10-01,4.63
dig-17,Piana Degli Albanesi,2018-10-01,7.13
dig-18,Poma,2018-10-01,26.85
dig-19,Pozzillo,2018-10-01,6.12
dig-20,Prizzi,2018-10-01,4.75
dig-21,Ragoleto,2018-10-01,4.87
dig-22,Rosamarina,2018-10-01,23.97
dig-23,Rubino,2018-10-01,7.51
dig-24,San Giovanni,2018-10-01,9.62
dig-25,Santa Rosalia,2018-10-01,14.65
dig-26,Scanzano,2018-10-01,3.27
dig-28,Trinità,2018-10-01,5.29
dig-01,Àncipa,2018-09-01,12.87
dig-02,Arancio,2018-09-01,20.01
dig-03,Castello,2018-09-01,12.18
dig-04,Cimia,2018-09-01,5.76
dig-05,Comunelli,2018-09-01,0.21
dig-06,Disueri,2018-09-01,0.85
dig-07,Fanaco,2018-09-01,10.68
dig-09,Garcia (M. Francese),2018-09-01,48.93
dig-10,Gorgo Lago,2018-09-01,0.96
dig-11,Lentini,2018-09-01,80.94
dig-12,Leone,2018-09-01,1.33
dig-13,Nicoletti,2018-09-01,6.27
dig-14,Ogliastro (Don Sturzo),2018-09-01,26.81
dig-15,Olivo,2018-09-01,3.40
dig-17,Piana Degli Albanesi,2018-09-01,7.86
dig-18,Poma,2018-09-01,31.31
dig-19,Pozzillo,2018-09-01,9.06
dig-20,Prizzi,2018-09-01,5.27
dig-21,Ragoleto,2018-09-01,5.52
dig-22,Rosamarina,2018-09-01,27.44
dig-23,Rubino,2018-09-01,7.66
dig-24,San Giovanni,2018-09-01,9.84
dig-25,Santa Rosalia,2018-09-01,15.27
dig-26,Scanzano,2018-09-01,3.95
dig-28,Trinità,2018-09-01,5.05
dig-01,Àncipa,2018-08-01,15.88
dig-02,Arancio,2018-08-01,20.85
dig-03,Castello,2018-08-01,14.32
dig-04,Cimia,2018-08-01,6.92
dig-05,Comunelli,2018-08-01,0.39
dig-06,Disueri,2018-08-01,0.73
dig-07,Fanaco,2018-08-01,11.73
dig-09,Garcia (M. Francese),2018-08-01,54.70
dig-10,Gorgo Lago,2018-08-01,1.07
dig-11,Lentini,2018-08-01,82.26
dig-12,Leone,2018-08-01,1.66
dig-13,Nicoletti,2018-08-01,5.94
dig-14,Ogliastro (Don Sturzo),2018-08-01,23.87
dig-15,Olivo,2018-08-01,3.23
dig-17,Piana Degli Albanesi,2018-08-01,7.99
dig-18,Poma,2018-08-01,34.39
dig-19,Pozzillo,2018-08-01,17.84
dig-20,Prizzi,2018-08-01,5.86
dig-21,Ragoleto,2018-08-01,6.27
dig-22,Rosamarina,2018-08-01,30.22
dig-23,Rubino,2018-08-01,8.24
dig-24,San Giovanni,2018-08-01,10.39
dig-25,Santa Rosalia,2018-08-01,16.00
dig-26,Scanzano,2018-08-01,4.97
dig-28,Trinità,2018-08-01,6.59
dig-01,Àncipa,2018-07-01,23.97
dig-02,Arancio,2018-07-01,22.29
dig-03,Castello,2018-07-01,17.59
dig-04,Cimia,2018-07-01,6.00
dig-05,Comunelli,2018-07-01,0.67
dig-06,Disueri,2018-07-01,1.28
dig-07,Fanaco,2018-07-01,12.95
dig-09,Garcia (M. Francese),2018-07-01,62.56
dig-10,Gorgo Lago,2018-07-01,1.24
dig-11,Lentini,2018-07-01,94.30
dig-12,Leone,2018-07-01,2.15
dig-13,Nicoletti,2018-07-01,6.29
dig-14,Ogliastro (Don Sturzo),2018-07-01,26.73
dig-15,Olivo,2018-07-01,3.53
dig-17,Piana Degli Albanesi,2018-07-01,8.79
dig-18,Poma,2018-07-01,40.18
dig-19,Pozzillo,2018-07-01,34.97
dig-20,Prizzi,2018-07-01,6.78
dig-21,Ragoleto,2018-07-01,7.65
dig-22,Rosamarina,2018-07-01,35.47
dig-23,Rubino,2018-07-01,9.98
dig-24,San Giovanni,2018-07-01,11.92
dig-25,Santa Rosalia,2018-07-01,16.85
dig-26,Scanzano,2018-07-01,5.92
dig-28,Trinità,2018-07-01,9.22
dig-01,Àncipa,2018-06-01,22.38
dig-02,Arancio,2018-06-01,24.27
dig-03,Castello,2018-06-01,19.01
dig-04,Cimia,2018-06-01,6.19
dig-05,Comunelli,2018-06-01,0.29
dig-06,Disueri,2018-06-01,1.21
dig-07,Fanaco,2018-06-01,13.36
dig-09,Garcia (M. Francese),2018-06-01,63.58
dig-10,Gorgo Lago,2018-06-01,1.29
dig-11,Lentini,2018-06-01,97.66
dig-12,Leone,2018-06-01,2.72
dig-13,Nicoletti,2018-06-01,9.02
dig-14,Ogliastro (Don Sturzo),2018-06-01,23.51
dig-15,Olivo,2018-06-01,2.77
dig-17,Piana Degli Albanesi,2018-06-01,9.89
dig-18,Poma,2018-06-01,43.56
dig-19,Pozzillo,2018-06-01,36.34
dig-20,Prizzi,2018-06-01,7.20
dig-21,Ragoleto,2018-06-01,8.50
dig-22,Rosamarina,2018-06-01,38.90
dig-23,Rubino,2018-06-01,10.11
dig-24,San Giovanni,2018-06-01,13.60
dig-25,Santa Rosalia,2018-06-01,17.25
dig-26,Scanzano,2018-06-01,6.50
dig-28,Trinità,2018-06-01,9.01
dig-01,Àncipa,2018-05-01,22.77
dig-02,Arancio,2018-05-01,24.68
dig-03,Castello,2018-05-01,18.58
dig-04,Cimia,2018-05-01,6.00
dig-05,Comunelli,2018-05-01,0.32
dig-06,Disueri,2018-05-01,1.18
dig-07,Fanaco,2018-05-01,12.56
dig-09,Garcia (M. Francese),2018-05-01,64.40
dig-10,Gorgo Lago,2018-05-01,0.73
dig-11,Lentini,2018-05-01,99.45
dig-12,Leone,2018-05-01,3.05
dig-13,Nicoletti,2018-05-01,12.80
dig-14,Ogliastro (Don Sturzo),2018-05-01,20.48
dig-15,Olivo,2018-05-01,3.69
dig-17,Piana Degli Albanesi,2018-05-01,10.39
dig-18,Poma,2018-05-01,44.92
dig-19,Pozzillo,2018-05-01,36.19
dig-20,Prizzi,2018-05-01,7.13
dig-22,Rosamarina,2018-05-01,39.94
dig-23,Rubino,2018-05-01,10.05
dig-24,San Giovanni,2018-05-01,13.68
dig-25,Santa Rosalia,2018-05-01,17.63
dig-26,Scanzano,2018-05-01,6.90
dig-28,Trinità,2018-05-01,9.67
dig-01,Àncipa,2018-04-01,22.75
dig-02,Arancio,2018-04-01,26.48
dig-03,Castello,2018-04-01,17.28
dig-04,Cimia,2018-04-01,5.89
dig-05,Comunelli,2018-04-01,0.35
dig-06,Disueri,2018-04-01,1.08
dig-07,Fanaco,2018-04-01,11.40
dig-09,Garcia (M. Francese),2018-04-01,61.37
dig-10,Gorgo Lago,2018-04-01,0.75
dig-11,Lentini,2018-04-01,100.36
dig-12,Leone,2018-04-01,3.63
dig-13,Nicoletti,2018-04-01,12.98
dig-14,Ogliastro (Don Sturzo),2018-04-01,20.09
dig-15,Olivo,2018-04-01,3.62
dig-17,Piana Degli Albanesi,2018-04-01,10.39
dig-18,Poma,2018-04-01,44.67
dig-19,Pozzillo,2018-04-01,33.46
dig-20,Prizzi,2018-04-01,6.71
dig-22,Rosamarina,2018-04-01,38.44
dig-23,Rubino,2018-04-01,9.70
dig-24,San Giovanni,2018-04-01,13.68
dig-25,Santa Rosalia,2018-04-01,17.83
dig-26,Scanzano,2018-04-01,8.53
dig-28,Trinità,2018-04-01,8.98
dig-01,Àncipa,2018-03-01,18.10
dig-02,Arancio,2018-03-01,24.07
dig-03,Castello,2018-03-01,12.71
dig-04,Cimia,2018-03-01,4.74
dig-05,Comunelli,2018-03-01,0.40
dig-06,Disueri,2018-03-01,1.23
dig-07,Fanaco,2018-03-01,7.79
dig-09,Garcia (M. Francese),2018-03-01,47.64
dig-10,Gorgo Lago,2018-03-01,0.72
dig-11,Lentini,2018-03-01,93.30
dig-12,Leone,2018-03-01,3.92
dig-13,Nicoletti,2018-03-01,12.95
dig-14,Ogliastro (Don Sturzo),2018-03-01,19.01
dig-15,Olivo,2018-03-01,3.42
dig-17,Piana Degli Albanesi,2018-03-01,7.38
dig-18,Poma,2018-03-01,32.35
dig-19,Pozzillo,2018-03-01,19.51
dig-20,Prizzi,2018-03-01,4.75
dig-22,Rosamarina,2018-03-01,30.28
dig-23,Rubino,2018-03-01,8.35
dig-24,San Giovanni,2018-03-01,13.00
dig-25,Santa Rosalia,2018-03-01,17.28
dig-26,Scanzano,2018-03-01,8.04
dig-28,Trinità,2018-03-01,8.91
dig-01,Àncipa,2018-02-01,9.39
dig-02,Arancio,2018-02-01,19.28
dig-03,Castello,2018-02-01,7.35
dig-04,Cimia,2018-02-01,3.91
dig-05,Comunelli,2018-02-01,0.35
dig-06,Disueri,2018-02-01,0.67
dig-07,Fanaco,2018-02-01,4.11
dig-09,Garcia (M. Francese),2018-02-01,23.17
dig-10,Gorgo Lago,2018-02-01,0.65
dig-11,Lentini,2018-02-01,75.18
dig-12,Leone,2018-02-01,1.52
dig-13,Nicoletti,2018-02-01,12.90
dig-14,Ogliastro (Don Sturzo),2018-02-01,17.88
dig-15,Olivo,2018-02-01,2.29
dig-17,Piana Degli Albanesi,2018-02-01,2.33
dig-18,Poma,2018-02-01,11.28
dig-19,Pozzillo,2018-02-01,5.74
dig-20,Prizzi,2018-02-01,1.63
dig-22,Rosamarina,2018-02-01,16.91
dig-23,Rubino,2018-02-01,4.55
dig-24,San Giovanni,2018-02-01,11.61
dig-25,Santa Rosalia,2018-02-01,15.87
dig-26,Scanzano,2018-02-01,1.97
dig-28,Trinità,2018-02-01,5.17
dig-01,Àncipa,2018-01-01,6.82
dig-02,Arancio,2018-01-01,19.33
dig-03,Castello,2018-01-01,6.37
dig-04,Cimia,2018-01-01,3.25
dig-05,Comunelli,2018-01-01,0.49
dig-06,Disueri,2018-01-01,0.64
dig-07,Fanaco,2018-01-01,4.90
dig-09,Garcia (M. Francese),2018-01-01,23.50
dig-10,Gorgo Lago,2018-01-01,0.68
dig-11,Lentini,2018-01-01,74.50
dig-12,Leone,2018-01-01,0.95
dig-13,Nicoletti,2018-01-01,13.06
dig-14,Ogliastro (Don Sturzo),2018-01-01,17.57
dig-15,Olivo,2018-01-01,2.17
dig-17,Piana Degli Albanesi,2018-01-01,2.80
dig-18,Poma,2018-01-01,11.64
dig-19,Pozzillo,2018-01-01,4.55
dig-20,Prizzi,2018-01-01,1.48
dig-22,Rosamarina,2018-01-01,19.39
dig-23,Rubino,2018-01-01,4.56
dig-24,San Giovanni,2018-01-01,11.21
dig-25,Santa Rosalia,2018-01-01,15.91
dig-26,Scanzano,2018-01-01,1.86
dig-28,Trinità,2018-01-01,4.73
dig-01,Àncipa,2017-12-01,6.98
dig-02,Arancio,2017-12-01,19.65
dig-03,Castello,2017-12-01,6.22
dig-04,Cimia,2017-12-01,2.31
dig-05,Comunelli,2017-12-01,0.64
dig-06,Disueri,2017-12-01,1.43
dig-07,Fanaco,2017-12-01,6.25
dig-09,Garcia (M. Francese),2017-12-01,24.49
dig-10,Gorgo Lago,2017-12-01,0.67
dig-12,Leone,2017-12-01,0.80
dig-13,Nicoletti,2017-12-01,13.24
dig-14,Ogliastro (Don Sturzo),2017-12-01,17.50
dig-15,Olivo,2017-12-01,2.07
dig-17,Piana Degli Albanesi,2017-12-01,3.44
dig-18,Poma,2017-12-01,11.97
dig-19,Pozzillo,2017-12-01,4.60
dig-20,Prizzi,2017-12-01,1.79
dig-22,Rosamarina,2017-12-01,22.13
dig-23,Rubino,2017-12-01,4.53
dig-24,San Giovanni,2017-12-01,10.94
dig-25,Santa Rosalia,2017-12-01,16.17
dig-26,Scanzano,2017-12-01,2.24
dig-28,Trinità,2017-12-01,4.16
dig-01,Àncipa,2017-11-01,8.39
dig-02,Arancio,2017-11-01,19.55
dig-03,Castello,2017-11-01,6.13
dig-04,Cimia,2017-11-01,2.82
dig-05,Comunelli,2017-11-01,0.17
dig-06,Disueri,2017-11-01,0.50
dig-07,Fanaco,2017-11-01,7.36
dig-09,Garcia (M. Francese),2017-11-01,25.91
dig-10,Gorgo Lago,2017-11-01,0.64
dig-12,Leone,2017-11-01,0.88
dig-13,Nicoletti,2017-11-01,13.43
dig-14,Ogliastro (Don Sturzo),2017-11-01,18.05
dig-15,Olivo,2017-11-01,1.54
dig-17,Piana Degli Albanesi,2017-11-01,4.20
dig-18,Poma,2017-11-01,12.50
dig-19,Pozzillo,2017-11-01,4.47
dig-20,Prizzi,2017-11-01,2.40
dig-22,Rosamarina,2017-11-01,24.99
dig-23,Rubino,2017-11-01,4.46
dig-24,San Giovanni,2017-11-01,10.42
dig-25,Santa Rosalia,2017-11-01,16.01
dig-26,Scanzano,2017-11-01,2.62
dig-28,Trinità,2017-11-01,3.61
dig-01,Àncipa,2017-10-01,9.85
dig-02,Arancio,2017-10-01,20.04
dig-03,Castello,2017-10-01,7.36
dig-04,Cimia,2017-10-01,2.81
dig-05,Comunelli,2017-10-01,0.14
dig-06,Disueri,2017-10-01,0.75
dig-07,Fanaco,2017-10-01,8.71
dig-09,Garcia (M. Francese),2017-10-01,29.86
dig-10,Gorgo Lago,2017-10-01,0.71
dig-12,Leone,2017-10-01,1.18
dig-13,Nicoletti,2017-10-01,13.73
dig-14,Ogliastro (Don Sturzo),2017-10-01,18.89
dig-15,Olivo,2017-10-01,1.51
dig-17,Piana Degli Albanesi,2017-10-01,5.00
dig-18,Poma,2017-10-01,13.80
dig-19,Pozzillo,2017-10-01,4.69
dig-20,Prizzi,2017-10-01,3.30
dig-22,Rosamarina,2017-10-01,29.18
dig-23,Rubino,2017-10-01,4.55
dig-24,San Giovanni,2017-10-01,10.63
dig-25,Santa Rosalia,2017-10-01,16.30
dig-26,Scanzano,2017-10-01,2.95
dig-28,Trinità,2017-10-01,3.39
dig-01,Àncipa,2017-09-01,12.31
dig-02,Arancio,2017-09-01,19.91
dig-03,Castello,2017-09-01,9.13
dig-04,Cimia,2017-09-01,3.57
dig-05,Comunelli,2017-09-01,0.18
dig-06,Disueri,2017-09-01,0.29
dig-07,Fanaco,2017-09-01,10.32
dig-09,Garcia (M. Francese),2017-09-01,34.78
dig-10,Gorgo Lago,2017-09-01,0.50
dig-12,Leone,2017-09-01,1.62
dig-13,Nicoletti,2017-09-01,14.10
dig-14,Ogliastro (Don Sturzo),2017-09-01,20.80
dig-15,Olivo,2017-09-01,1.57
dig-17,Piana Degli Albanesi,2017-09-01,6.22
dig-18,Poma,2017-09-01,16.05
dig-19,Pozzillo,2017-09-01,4.80
dig-20,Prizzi,2017-09-01,4.48
dig-22,Rosamarina,2017-09-01,34.40
dig-23,Rubino,2017-09-01,4.65
dig-24,San Giovanni,2017-09-01,11.97
dig-25,Santa Rosalia,2017-09-01,17.10
dig-26,Scanzano,2017-09-01,3.55
dig-28,Trinità,2017-09-01,3.48
dig-01,Àncipa,2017-08-01,14.63
dig-02,Arancio,2017-08-01,21.39
dig-03,Castello,2017-08-01,12.52
dig-04,Cimia,2017-08-01,4.52
dig-05,Comunelli,2017-08-01,0.27
dig-06,Disueri,2017-08-01,0.46
dig-07,Fanaco,2017-08-01,12.15
dig-09,Garcia (M. Francese),2017-08-01,44.31
dig-10,Gorgo Lago,2017-08-01,0.51
dig-12,Leone,2017-08-01,2.11
dig-13,Nicoletti,2017-08-01,14.72
dig-14,Ogliastro (Don Sturzo),2017-08-01,25.41
dig-15,Olivo,2017-08-01,1.72
dig-17,Piana Degli Albanesi,2017-08-01,7.75
dig-18,Poma,2017-08-01,20.72
dig-19,Pozzillo,2017-08-01,23.27
dig-20,Prizzi,2017-08-01,5.76
dig-22,Rosamarina,2017-08-01,41.89
dig-23,Rubino,2017-08-01,5.47
dig-24,San Giovanni,2017-08-01,13.20
dig-25,Santa Rosalia,2017-08-01,18.20
dig-26,Scanzano,2017-08-01,4.41
dig-28,Trinità,2017-08-01,5.06
dig-01,Àncipa,2017-07-01,16.79
dig-02,Arancio,2017-07-01,23.15
dig-03,Castello,2017-07-01,16.12
dig-04,Cimia,2017-07-01,4.80
dig-05,Comunelli,2017-07-01,0.36
dig-06,Disueri,2017-07-01,1.19
dig-07,Fanaco,2017-07-01,13.71
dig-09,Garcia (M. Francese),2017-07-01,52.70
dig-10,Gorgo Lago,2017-07-01,0.53
dig-12,Leone,2017-07-01,2.57
dig-13,Nicoletti,2017-07-01,15.40
dig-14,Ogliastro (Don Sturzo),2017-07-01,33.32
dig-15,Olivo,2017-07-01,2.00
dig-17,Piana Degli Albanesi,2017-07-01,9.19
dig-18,Poma,2017-07-01,25.80
dig-19,Pozzillo,2017-07-01,50.91
dig-20,Prizzi,2017-07-01,5.89
dig-22,Rosamarina,2017-07-01,48.94
dig-23,Rubino,2017-07-01,7.46
dig-24,San Giovanni,2017-07-01,14.73
dig-25,Santa Rosalia,2017-07-01,19.18
dig-26,Scanzano,2017-07-01,5.29
dig-28,Trinità,2017-07-01,8.41
dig-01,Àncipa,2017-06-01,19.47
dig-02,Arancio,2017-06-01,24.07
dig-03,Castello,2017-06-01,19.12
dig-04,Cimia,2017-06-01,4.98
dig-05,Comunelli,2017-06-01,0.65
dig-06,Disueri,2017-06-01,1.50
dig-07,Fanaco,2017-06-01,14.80
dig-09,Garcia (M. Francese),2017-06-01,57.90
dig-10,Gorgo Lago,2017-06-01,0.52
dig-12,Leone,2017-06-01,2.94
dig-13,Nicoletti,2017-06-01,15.95
dig-14,Ogliastro (Don Sturzo),2017-06-01,37.77
dig-15,Olivo,2017-06-01,2.35
dig-17,Piana Degli Albanesi,2017-06-01,11.01
dig-18,Poma,2017-06-01,30.53
dig-19,Pozzillo,2017-06-01,67.31
dig-20,Prizzi,2017-06-01,7.47
dig-22,Rosamarina,2017-06-01,55.02
dig-23,Rubino,2017-06-01,7.86
dig-24,San Giovanni,2017-06-01,15.46
dig-25,Santa Rosalia,2017-06-01,19.76
dig-26,Scanzano,2017-06-01,6.14
dig-28,Trinità,2017-06-01,9.01
dig-01,Àncipa,2017-05-01,24.48
dig-02,Arancio,2017-05-01,24.80
dig-03,Castello,2017-05-01,19.91
dig-04,Cimia,2017-05-01,5.23
dig-05,Comunelli,2017-05-01,0.85
dig-06,Disueri,2017-05-01,1.66
dig-07,Fanaco,2017-05-01,15.46
dig-09,Garcia (M. Francese),2017-05-01,60.10
dig-10,Gorgo Lago,2017-05-01,0.58
dig-12,Leone,2017-05-01,3.30
dig-13,Nicoletti,2017-05-01,16.37
dig-14,Ogliastro (Don Sturzo),2017-05-01,38.21
dig-15,Olivo,2017-05-01,2.67
dig-17,Piana Degli Albanesi,2017-05-01,12.06
dig-18,Poma,2017-05-01,34.19
dig-19,Pozzillo,2017-05-01,68.52
dig-20,Prizzi,2017-05-01,7.94
dig-22,Rosamarina,2017-05-01,60.06
dig-23,Rubino,2017-05-01,8.41
dig-24,San Giovanni,2017-05-01,15.78
dig-25,Santa Rosalia,2017-05-01,20.03
dig-26,Scanzano,2017-05-01,7.14
dig-28,Trinità,2017-05-01,8.82
dig-01,Àncipa,2017-04-01,23.03
dig-02,Arancio,2017-04-01,24.71
dig-03,Castello,2017-04-01,19.74
dig-04,Cimia,2017-04-01,5.26
dig-05,Comunelli,2017-04-01,0.90
dig-06,Disueri,2017-04-01,1.34
dig-07,Fanaco,2017-04-01,15.26
dig-09,Garcia (M. Francese),2017-04-01,61.09
dig-10,Gorgo Lago,2017-04-01,0.59
dig-12,Leone,2017-04-01,3.28
dig-13,Nicoletti,2017-04-01,16.58
dig-14,Ogliastro (Don Sturzo),2017-04-01,38.07
dig-15,Olivo,2017-04-01,2.58
dig-17,Piana Degli Albanesi,2017-04-01,12.83
dig-18,Poma,2017-04-01,35.05
dig-19,Pozzillo,2017-04-01,66.83
dig-20,Prizzi,2017-04-01,7.80
dig-22,Rosamarina,2017-04-01,60.87
dig-23,Rubino,2017-04-01,8.41
dig-24,San Giovanni,2017-04-01,15.88
dig-25,Santa Rosalia,2017-04-01,20.05
dig-26,Scanzano,2017-04-01,6.85
dig-28,Trinità,2017-04-01,10.12
dig-01,Àncipa,2017-03-01,16.06
dig-02,Arancio,2017-03-01,25.65
dig-03,Castello,2017-03-01,19.74
dig-04,Cimia,2017-03-01,4.61
dig-05,Comunelli,2017-03-01,1.06
dig-06,Disueri,2017-03-01,2.07
dig-07,Fanaco,2017-03-01,14.95
dig-09,Garcia (M. Francese),2017-03-01,60.18
dig-10,Gorgo Lago,2017-03-01,0.62
dig-12,Leone,2017-03-01,3.59
dig-13,Nicoletti,2017-03-01,16.57
dig-14,Ogliastro (Don Sturzo),2017-03-01,36.91
dig-15,Olivo,2017-03-01,2.46
dig-17,Piana Degli Albanesi,2017-03-01,13.51
dig-18,Poma,2017-03-01,37.09
dig-19,Pozzillo,2017-03-01,51.77
dig-20,Prizzi,2017-03-01,7.83
dig-22,Rosamarina,2017-03-01,61.01
dig-23,Rubino,2017-03-01,8.43
dig-24,San Giovanni,2017-03-01,15.82
dig-25,Santa Rosalia,2017-03-01,20.11
dig-26,Scanzano,2017-03-01,6.74
dig-28,Trinità,2017-03-01,9.62
dig-01,Àncipa,2017-02-01,8.74
dig-02,Arancio,2017-02-01,30.00
dig-03,Castello,2017-02-01,19.55
dig-04,Cimia,2017-02-01,3.11
dig-05,Comunelli,2017-02-01,0.67
dig-06,Disueri,2017-02-01,2.20
dig-07,Fanaco,2017-02-01,10.85
dig-09,Garcia (M. Francese),2017-02-01,47.47
dig-10,Gorgo Lago,2017-02-01,0.60
dig-12,Leone,2017-02-01,3.90
dig-13,Nicoletti,2017-02-01,15.74
dig-14,Ogliastro (Don Sturzo),2017-02-01,32.49
